,argument,sa_argument,hypothesis,is_fallacy 
98,"” Really , Mr. President ? How about the epidemic of cop shootings in the United States , or the drowned toddlers washing up on Mediterranean shores as families flee the Middle East , or ISIS beheading thousands of Christians ?","” Really , Mr. President ? How about the epidemic of cop shootings in the United States , or the drowned toddlers washing up on Mediterranean shores as families flee the Middle East , or ISIS beheading thousands of Christians ? ",This argument is fallacious.,1
99,There is no proof the current rate of change in Antarctica will continue .,There is no proof the current rate of change in Antarctica will continue . ,This argument is fallacious.,1
100,"Under high greenhouse-gas emissions , the worst-case projections of sea-level rise eventually reach over a centimeter each year , said Rob DeConto , an Antarctic expert at the University of Massachusetts at Amherst who was not involved in the new study .","Under high greenhouse - gas emissions , the worst - case projections of sea - level rise eventually reach over a centimeter each year , said Rob DeConto , an Antarctic expert at the University of Massachusetts at Amherst who was not involved in the new study . ",This argument is fallacious.,1
101,"If the acceleration continues , some of scientists ’ worst fears about rising oceans could be realized , leaving low-lying cities and communities with less time to prepare than they had hoped .","If the acceleration continues , MSK<0> could be realized , leaving low - lying cities and communities with less time to prepare than MSK<0> had hoped . ",This argument is fallacious.,1
102,"Scientists can ’ t see the future , but they do fear continuing and even worsening losses . “ I don ’ t know if it ’ s going to keep exactly tripling , but I think it has a lot of potential to keep significantly increasing , ” Velicogna said .","MSK<0> can MSK<1> MSK<2> see the future , but MSK<0> do fear continuing and even worsening losses . MSK<5> MSK<3> don MSK<1> MSK<2> know if MSK<4> MSK<1> s going to keep exactly tripling , but MSK<3> think MSK<4> has a lot of potential to keep significantly increasing , MSK<5> Velicogna said . ",This argument is fallacious.,1
103,“ This has been the saddest research trip of my life ”,MSK<0> This has been the saddest research trip of my life MSK<0> ,This argument is fallacious.,1
104,"If global warming is “ real , ” both sides of the debate seem to assume , the climate lobby ’ s policy agenda follows inexorably .","If global warming is MSK<0> real , MSK<0> both sides of the debate seem to assume , the climate lobby ’ s policy agenda follows inexorably . ",This argument is fallacious.,1
105,Carbon dioxide hurts nobody ’ s health .,Carbon dioxide hurts nobody ’ s health . ,This argument is fallacious.,1
106,It ’ s good for plants .,It ’ s good for plants . ,This argument is fallacious.,1
107,Carbon dioxide hurts nobody ’ s health . It ’ s good for plants . Climate change need not endanger anyone .,MSK<0> hurts nobody MSK<1> s health . MSK<0> MSK<1> s good for plants . Climate change need not endanger anyone . ,This argument is fallacious.,1
108,"Healthy societies do not fall apart over slow , widely predicted , relatively small economic adjustments of the sort painted by climate analysis . Societies do fall apart from war , disease or chaos .","Healthy MSK<2> do not MSK<1> over slow , widely predicted , relatively small economic adjustments of the sort painted by climate analysis . MSK<2> do MSK<1> from war , disease or chaos . ",This argument is fallacious.,1
109,"Global warming is not even the obvious top environmental threat . Dirty water , dirty air and insect-borne diseases are a far greater problem today for most people world-wide .","Global warming is not even the obvious top environmental threat . MSK<0> water , MSK<0> air and insect - borne diseases are a far greater problem today for most people world - wide . ",This argument is fallacious.,1
110,Carbon dioxide hurts nobody ’ s health . It ’ s good for plants .,MSK<0> hurts nobody MSK<1> s health . MSK<0> MSK<1> s good for plants . ,This argument is fallacious.,1
111,"If it did—and you do hear such claims—then living in hot Arizona rather than cool Maine , or living with Louisiana ’ s frequent floods , would be considered a health catastrophe today .","If it did MSK<0> and you do hear such claims MSK<0> then MSK<1> in hot Arizona rather than cool Maine , or MSK<1> with Louisiana ’ s frequent floods , would be considered a health catastrophe today . ",This argument is fallacious.,1
112,Global warming is not the only risk our society faces .,Global warming is not the only risk our society faces . ,This argument is fallacious.,1
113,"If you buy overpriced insurance against every potential danger , you soon run out of money .","If MSK<0> buy overpriced insurance against every potential danger , MSK<0> soon run out of money . ",This argument is fallacious.,1
114,"Dirty water , dirty air and insect-borne diseases are a far greater problem today for most people world-wide . Habitat loss and human predation are a far greater problem for most animals . Elephants won ’ t make it to see a warmer climate .","MSK<0> water , MSK<0> air and insect - borne diseases are a MSK<3> today for most people world - wide . Habitat loss and human predation are a MSK<3> for most animals . Elephants won ’ t make it to see a warmer climate . ",This argument is fallacious.,1
115,"The Intergovernmental Panel on Climate Change ’ s “ scientific ” recommendations , for example , include “ reduced gender inequality & marginalization in other forms , ” “ provisioning of adequate housing , ” “ cash transfers ” and “ awareness raising & integrating into education. ”","The Intergovernmental Panel on Climate Change ’ s MSK<0> scientific MSK<0> recommendations , for example , include MSK<0> reduced gender inequality & marginalization in other forms , MSK<0> MSK<0> provisioning of adequate housing , MSK<0> MSK<0> cash transfers MSK<0> and MSK<0> awareness raising & integrating into education . MSK<0> ",This argument is fallacious.,1
116,Global warming saves lives .,Global warming saves lives . ,This argument is fallacious.,1
117,"Rather than a world declining into an inescapable man-made climate hell , Earth ’ s ecosystems and inhabitants are thriving because of increasing CO2 and rising temperatures not in spite of them .","Rather than a world declining into an inescapable man - made climate hell , MSK<0> are thriving because of increasing CO2 and rising temperatures not in spite of MSK<0> . ",This argument is fallacious.,1
