,argument,sa_argument,hypothesis,is_fallacy 
77,"Extracting, transporting and refining oil adds an additional environmental cost to gasoline, a cost which is often not taken into account when comparing EVs to gasoline powered vehicles. There are absolute limits as to how green a gasoline car can be, whereas an EV will create no carbon emissions when charged from a renewable energy source.","Extracting , transporting and refining oil adds an additional environmental MSK<0> to MSK<1> , a MSK<0> which is often not taken into account when comparing MSK<2> to MSK<1> powered MSK<3> . There are absolute limits as to how green a MSK<1> MSK<3> can be , whereas an MSK<2> will create no carbon emissions when charged from a renewable energy source . ",This argument is fallacious.,0
78,"At the same time, former progressive nations will fight for actions against climate change, former conservatives will fight against such actions \(progressive and conservative pertaining only to the climate change debate\). Finally leading to the suppression of local actions against climate change \(where it really matters\).","At the same time , former MSK<0> nations will MSK<1> for MSK<2> against MSK<4> , former MSK<5> will MSK<1> against such MSK<2> \ ( MSK<0> and MSK<5> pertaining only to the MSK<4> debate \ ) . Finally leading to the suppression of local MSK<2> against MSK<4> \ ( where it really matters \ ) . ",This argument is fallacious.,0
79,"Public school curricula often require exposure to topics that are controversial and contrary to the societal or religious beliefs of many parents \(i.e. ""lifeboat"" type sociology lessons, sex education, evolution, global warming...\).","Public school curricula often require exposure to topics that are controversial and contrary to the MSK<0> or religious beliefs of many parents \ ( i.e. "" lifeboat "" type MSK<0> lessons , sex education , evolution , global warming ... \ ) . ",This argument is fallacious.,0
80,"Though warming is resuming this statistic shows that when there is man-made climate change, the temperature stays for the most part neutral. So, we can reverse climate change if we change our actions \(like be eco-friendly\), as nature's forces do the rest will bring to turn the neutral line into a negative slope.","Though warming is resuming this statistic shows that when there is man - made MSK<0> MSK<1> , the temperature stays for the most part MSK<2> . So , MSK<3> can reverse MSK<0> MSK<1> if MSK<3> MSK<1> MSK<3> actions \ ( like be eco-friendly \ ) , as nature 's forces do the rest will bring to turn the MSK<2> line into a negative slope . ",This argument is fallacious.,0
81,"Earth experiences a circular orbit around the Sun right now, which causes a rise in global temperatures \(due to equal sunlight year-round\)...However, according to Milankovitch cycles when the orbit becomes more elliptical \(around 100k yrs from now\), less sunlight throughout the year will cause the climate to cool.","Earth experiences MSK<0> right now , which MSK<1> a rise in global temperatures \ ( due to equal MSK<2> MSK<3> - round \ ) ... However , according to Milankovitch cycles when MSK<0> becomes more elliptical \ ( around 100k yrs from now \ ) , less MSK<2> throughout the MSK<3> will MSK<1> the climate to cool . ",This argument is fallacious.,0
82,"Additionally, non-Western developing countries are responsible for 63% of carbon emissions These countries already have more children per family than Western developed countries. UBI would more than likely increase this emissions percentage, thus harming the environment.","Additionally , MSK<0> are responsible for 63 % of carbon MSK<1> MSK<0> already have more children per family than Western developed countries . UBI would more than likely increase this MSK<1> percentage , thus harming the environment . ",This argument is fallacious.,0
83,"Markets that don't recognise externalised costs, such as global warming and wage slavery, are not free nor competitive.","Markets that don't recognise externalised costs , such as global warming and wage slavery , are not free nor competitive . ",This argument is fallacious.,0
84,"Capitalism contributing to climate change implies that socialism would decrease greenhouse gases, as it's centralized and not profit-based, which is more aggrandizing an agenda rather acknowledging that capitalism is not the problem, but how we utilize it is.","Capitalism contributing to climate change implies that MSK<0> would decrease greenhouse gases , as MSK<0> 's centralized and not profit - based , which is more aggrandizing an agenda rather acknowledging that MSK<1> is not the problem , but how we utilize MSK<1> is . ",This argument is fallacious.,0
85,"Renewable resources, with even less carbon dioxide emissions, also displaces the use of coal energy.","Renewable resources , with even less carbon dioxide emissions , also displaces the use of coal energy . ",This argument is fallacious.,0
86,"Telecommuting is an option that can help, but is ignored by the workforce by forcing employees to work in office when their job can be done remotely. Therefore, even with technological advancements, humans are not taking full advantage of it to reverse climate change.","Telecommuting is an option that can help , but is ignored by MSK<0> by forcing employees to MSK<1> in office when their MSK<1> can be done remotely . Therefore , even with technological advancements , humans are not taking full advantage of MSK<0> to reverse climate change . ",This argument is fallacious.,0
87,"The carbon dioxide emissions per capita in countries like Germany are thirteen times as high as in Afghanistan, five times as high as in Syria, and twice as high as in Iraq.","The carbon dioxide emissions per capita in countries like Germany are thirteen MSK<0> as MSK<1> as in MSK<2> , five MSK<0> as MSK<1> as in MSK<2> , and twice as MSK<1> as in MSK<2> . ",This argument is fallacious.,0
