,argument,sa_argument,hypothesis,is_fallacy
88,"For example, removing someone from life support even though they have actively indicated that they want to keep life support is grossly immoral, since they have actively withdrawn their consent. But if someone is in terrible pain, and is not in a fit state of mind to understand what is going on, it might be moral to remove them from life support even though they cannot actively consent.","For example , MSK<0> someone from MSK<2> even though MSK<3> have MSK<4> indicated that MSK<3> want to keep MSK<2> is grossly immoral , since MSK<3> have MSK<4> withdrawn MSK<3> MSK<5> . But if someone is in terrible pain , and is not in a fit state of mind to understand what is going on , it might be moral to MSK<0> MSK<3> from MSK<2> even though MSK<3> can not MSK<4> MSK<5> . ",This argument is fallacious.,1.0
89,"""Political Correctness"" was not adopted from within a particular group, but is a term coined from without. By its nature, PC is not meant to be complimentary. Contrast this with the ""Black Panthers"", whose name is adopted to represent their beliefs",""" Political Correctness "" was not MSK<0> from within a particular group , but is a term coined from without . By its nature , PC is not meant to be complimentary . Contrast this with the "" Black Panthers "" , whose name is MSK<0> to represent their beliefs ",This argument is fallacious.,1.0
90,New Atheism is built on weak philosophical foundations.,New Atheism is built on weak philosophical foundations . ,This argument is fallacious.,1.0
91,Writing with a pen being legitimate does not cause writing with a pencil to be legitimate. Each of them legitimizes themselves independent of the other.,MSK<0> with a pen being MSK<1> does not cause MSK<0> with a pencil to be MSK<1> . MSK<2> legitimizes MSK<2> independent of the other . ,This argument is fallacious.,1.0
92,Compatibilists often abridge the concept of free will.,Compatibilists often abridge the concept of free will . ,This argument is fallacious.,1.0
93,"If websites are struggling financially because of ad blockers, they can just force users to disable their ad blocker. So if ad blockers are available, it must be that they do not cause considerable harm to the website, and therefore using them is not ""freeloading"".","If MSK<0> are struggling financially because of MSK<2> , MSK<0> can just force users to disable MSK<0> MSK<2> . So if MSK<3> are available , MSK<3> must be that MSK<0> do not cause considerable harm to the website , and therefore using MSK<0> is not "" freeloading "" . ",This argument is fallacious.,1.0
94,"No neuroscience paper will argue that there are no AK47s located in the amygdala, this doesn't mean it's thought of as being true. The absence of this function's inclusion is evidence that it isn't widely thought of as a key function of the PFC.","No neuroscience paper will argue that there are no AK47s located in the amygdala , MSK<0> doesn't mean MSK<0> 's MSK<2> of as being true . MSK<1> MSK<0> is evidence that MSK<1> isn't widely MSK<2> of as a key function of the PFC. ",This argument is fallacious.,1.0
95,"On supernaturalism, minds could exist in their own right as an immaterial \(or substance-dual\) soul. If souls could fulfill the brain's function, we would have no need of brains that take 1/5th of the body's energy. A simple transceiver would suffice.","On supernaturalism , MSK<0> could exist in MSK<0> own right as an immaterial \ ( or substance - dual \ ) MSK<1> . If MSK<1> could fulfill the MSK<2> 's function , we would have no need of MSK<2> that take 1 / 5th of the body 's energy . A simple transceiver would suffice . ",This argument is fallacious.,1.0
96,Faith healing doesn't work on amputations This example is important because it is immune to the placebo effect and confirmation bias.,Faith healing doesn't work on amputations MSK<0> is important because MSK<0> is immune to the placebo effect and confirmation bias . ,This argument is fallacious.,1.0
97,"The problem of absent qualia is evidence against functionalism. According to functionalism, if unconscious machines like a robot are able to imitate consciousness by embodying the right functional state, then they are, in fact, in that mental state. This seems wrong. If a robot can be set up to grimace, shout ""Ouch!"" and so forth after being stuck with a pin, the robot would still not be in the state of being in pain because the specific conscious property of painfulness would be absent.","The problem of MSK<0> qualia is evidence against MSK<1> . According to MSK<1> , if MSK<2> MSK<3> are able to imitate MSK<6> by embodying the right functional MSK<4> , then MSK<2> are , in fact , in that mental MSK<4> . MSK<2> seems wrong . If MSK<3> can be set up to grimace , shout "" Ouch ! "" and so forth after being stuck with a pin , MSK<3> would still not be in the MSK<4> of being in MSK<5> because the specific MSK<6> property of MSK<5> would be MSK<0> . ",This argument is fallacious.,1.0
98,"According to Wayne Grudem, God’s omnipotence means that God is able to do all his holy will. There is nothing incoherent or ill defined about this attribute.","According to Wayne Grudem , MSK<0> omnipotence means that MSK<0> is able to do all MSK<0> holy will . There is nothing incoherent or ill defined about this attribute . ",This argument is fallacious.,1.0
99,"God must have desired to create the Universe, then created it, and afterwards lost the desire. Therefore God is not immutable.","MSK<0> must have MSK<1> to MSK<3> , then MSK<3> , and afterwards lost the MSK<1> . Therefore MSK<0> is not immutable . ",This argument is fallacious.,1.0
100,"God cannot be the material cause of the Universe, being immaterial.","God can not be the material cause of the Universe , being immaterial . ",This argument is fallacious.,1.0
101,"P2: Einstein has proven that simultaneity depends on frame of reference Thus, there can be no moment when ""the Universe began to exist"". Therefore, God need not exist.","P2 : Einstein has proven that simultaneity depends on frame of reference Thus , there can be no moment when "" the Universe began to MSK<0> "" . Therefore , God need not MSK<0> . ",This argument is fallacious.,1.0
102,"*This presumption conflates atheism with agnosticism. The assertion, “God does not exist” is just as much a claim to knowledge as the assertion “God exists,” and therefore the former requires justification just as the latter does. It is the “soft” agnostic \(a confession of “I don’t know know if God exists”\) who makes no knowledge claim at all and so requires no justification.","* This presumption conflates MSK<9> with MSK<9> . The MSK<0> , MSK<1> MSK<2> does not MSK<3> MSK<1> is just as much a MSK<4> to MSK<5> as the MSK<0> MSK<1> MSK<2> MSK<3> , MSK<1> and therefore the former MSK<6> MSK<7> just as the latter does . It is the MSK<1> soft MSK<1> MSK<9> \ ( a confession of MSK<1> I do n’t MSK<8> MSK<8> if MSK<2> MSK<3> MSK<1> \ ) who makes no MSK<5> MSK<4> at all and so MSK<6> no MSK<7> . ",This argument is fallacious.,1.0
103,"The Universe is not fine-tuned for life. Standing almost anywhere in the universe would kill a human very quickly. It's only on this tiny moist speck of cosmic dust we call the Earth that life is known to exist at all. And even here, life appears to be adapted to the environment, not the other way around.","MSK<0> is not fine - tuned for MSK<1> . Standing almost anywhere in MSK<0> would kill a human very quickly . MSK<0> 's only on this tiny moist speck of cosmic dust we call the Earth that MSK<1> is known to exist at all . And even here , MSK<1> appears to be adapted to the environment , not the other way around . ",This argument is fallacious.,1.0
