,argument,sa_argument,hypothesis,is_fallacy
95,"This requirement amounts to extortion. To have a TV, one is forced to pay a fee that goes to a broadcasting station, under the penalty of imprisonment and support an organization which they do not belong to.","This requirement amounts to extortion . To have a TV , one is forced to pay a fee that goes to a broadcasting station , under the penalty of imprisonment and support an organization which they do not belong to . ",This argument is fallacious.,0
96,"Eliminating the electoral college would mean every vote had the exact same value, whether it was cast in a big state, a small state or a swing state.","Eliminating the electoral college would mean MSK<0> had the exact same value , whether MSK<0> was cast in a big MSK<1> , a small MSK<1> or a swing MSK<1> . ",This argument is fallacious.,0
97,"The reception of The Last Jedi suggests that, while it is one of the most divisive Star Wars movies so far, it would be misleading to claim that The Last Jedi is one of the weakest Star Wars movies in the franchise, as both critics and a large amount of fans liked the movie a lot.","MSK<0> suggests that , while MSK<0> is one of the most divisive MSK<2> MSK<3> so far , MSK<0> would be misleading to claim that coref1 is one of the weakest MSK<2> MSK<3> in the franchise , as both critics and a large amount of fans liked the MSK<3> a lot . ",This argument is fallacious.,0
98,"UBI is necessary to combat the fact that AI will be able to do any task better than humans, physical and cognitive. Unlike the previous industrial revolution, both physical and mental jobs will be replaced.","UBI is necessary to combat the fact that AI will be able to do any task better than humans , MSK<0> and cognitive . Unlike the previous industrial revolution , both MSK<0> and mental jobs will be replaced . ",This argument is fallacious.,0
99,"There are many vulnerable people in the world, such as those who are impoverished, whom high income countries could save by contributing more to foreign aid. But high income countries clearly don't have a moral duty to help all of these people merely because they are vulnerable.",There are MSK<0> . But MSK<1> clearly don't have a moral duty to help all of MSK<0> merely because MSK<1> are vulnerable . ,This argument is fallacious.,0
100,"Working less will result in fewer benefits, like health insurance or contribution pension schemes. Even with a UBI, these benefits are still a necessary safety net for employees.","Working less will result in fewer MSK<0> , like health insurance or contribution pension schemes . Even with a UBI , these MSK<0> are still a necessary safety net for employees . ",This argument is fallacious.,0
101,"To have a truly ‘free will’, means to have a will free from external influence. If there exists any factor which originated outside of the individuals own mind, then it is a will bound by external factors/limitations.","To have a truly MSK<4> MSK<0> will MSK<4> , means to have MSK<1> will MSK<0> from MSK<2> influence . If there exists MSK<3> , then MSK<3> is MSK<1> will bound by MSK<2> factors / limitations . ",This argument is fallacious.,0
102,"Over time, the perception of gender roles has adapted to the changing social environment at all times. Men and women have started performing actions that traditionally ""belonged"" to the opposite sex. However, this only goes for the roles that are attributed to gender. Gender itself has remained a fixed concept, as it is based on the unchanging given of XX and XY chromosomes, determining a person's gender. It has not changed with time.","Over MSK<0> , the perception of MSK<1> MSK<2> has adapted to the MSK<3> social environment at all MSK<0> . MSK<4> have started performing actions that traditionally "" belonged "" to the opposite sex . However , MSK<4> only goes for the MSK<2> that are attributed to MSK<1> . MSK<5> has remained a fixed concept , as MSK<5> is based on the unchanging given of XX and XY chromosomes , determining MSK<5> . MSK<5> has not MSK<3> with MSK<0> . ",This argument is fallacious.,0
103,"Health care is a finite resource, with many components, so it cannot be provided to every person equally. This means it cannot be a right.","MSK<0> is a finite resource , with many components , so MSK<0> can not be provided to every person equally . This means MSK<0> can not be a right . ",This argument is fallacious.,0
104,"If the entire population works less on average, the amount of products and services generated decreases, decreasing overall wealth.","If the entire population works less on average , the amount of products and services generated MSK<0> , MSK<0> overall wealth . ",This argument is fallacious.,0
105,"Most women live in societies where fashion and media already pressure them to expose their bodies through tight clothes, mini skirts, shorts and generous cleavage, and none of it is forbidden.","MSK<0> live in societies where MSK<1> and media already pressure MSK<0> to expose MSK<0> bodies through tight MSK<1> , mini skirts , shorts and generous cleavage , and none of it is forbidden . ",This argument is fallacious.,0
106,"If women were allowed to show their nipples, they would still be subjected to discrimination and judgment if, for example, their breasts do not conform to socially constructed standards of beauty.","If MSK<0> were allowed to show MSK<0> MSK<1> , MSK<0> would still be subjected to discrimination and judgment if , for example , MSK<0> MSK<1> do not conform to socially constructed standards of beauty . ",This argument is fallacious.,0
107,"This view is not incompatible with gender being a social construct. A person's kindness is determined by biological factors \(their capacity for empathy, for example\), but that doesn't mean kindness is not socially constructed.","This view is not incompatible with gender being a MSK<0> . MSK<1> MSK<2> is determined by biological factors \ ( MSK<1> capacity for empathy , for example \ ) , but that doesn't mean MSK<2> is not MSK<0> . ",This argument is fallacious.,0
108,"Mars would lead to an explosion of scientific development. The results would lead to longer lives, more fulfillment, and more jobs.","Mars would MSK<0> to an explosion of scientific development . The results would MSK<0> to longer lives , more fulfillment , and more jobs . ",This argument is fallacious.,0
